-- Customers

insert into Customer (Login_ID, Contact_No, Name, DOB, Gender, Nationality, E_mail) values ('91703429', '8854358986', 'Darius Joist', '2022/04/28', 'M', 'Colombia', 'djoist0@issuu.com');
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T2076833', 'Chair Car', 3400);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T2076833', 'Sleeper Class', 240);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T2076833', 'Executive Chair Car', 1100);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T2076833', 'Second Class seat', 3400);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6950612', 'First AC', 2000);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6950612', 'Two Tier AC Sleeper', 240);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6950612', 'Three tier AC sleeper', 140);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6950612', 'Chair Car', 140);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6950612', 'Sleeper Class', 1900);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6950612', 'Executive Chair Car', 1320);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6950612', 'Second Class seat', 1300);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T3542487', 'First AC', 1400);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T3542487', 'Two Tier AC Sleeper', 1300);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T3542487', 'Three tier AC sleeper', 3400);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T3542487', 'Chair Car', 3400);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T3542487', 'Sleeper Class', 680);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T3542487', 'Executive Chair Car', 300);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T3542487', 'Second Class seat', 2000);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6057471', 'First AC', 2000);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6057471', 'Two Tier AC Sleeper', 3400);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6057471', 'Three tier AC sleeper', 1700);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6057471', 'Chair Car', 680);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6057471', 'Sleeper Class', 2000);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6057471', 'Executive Chair Car', 240);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T6057471', 'Second Class seat', 3400);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T0226522', 'First AC', 1300);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T0226522', 'Two Tier AC Sleeper', 680);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T0226522', 'Three tier AC sleeper', 2300);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T0226522', 'Chair Car', 1100);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T0226522', 'Sleeper Class', 2300);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T0226522', 'Executive Chair Car', 1320);
insert into Train_Class_Price (Train_ID, Train_Class_Type, Train_Class_Price) values ('T0226522', 'Second Class seat', 140);



-- Bus_Details

insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B55115617', 'MD-89-OC-0678', 'MSRTC (Maharashtra State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B87036206', 'JL-46-HP-3892', 'BMTC (Bangalore Metropolitan Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B49927661', 'DK-58-UP-2379', 'BMTC (Bangalore Metropolitan Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B42785477', 'GK-76-RJ-3235', 'MSRTC (Maharashtra State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B35572505', 'MK-20-KA-6403', 'TSRTC (Telangana State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B01659429', 'PO-59-UV-7141', 'UPSRTC (Uttar Pradesh State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B44399161', 'CF-33-SV-9148', 'HRTC (Himachal Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B41166217', 'DO-99-GC-8189', 'BMTC (Bangalore Metropolitan Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B19707733', 'FK-63-BF-6382', 'HRTC (Himachal Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B02623047', 'GC-32-LK-6564', 'GSRTC (Gujarat State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B39190395', 'RO-67-BO-6772', 'GSRTC (Gujarat State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B40194451', 'RX-30-IX-9204', 'MSRTC (Maharashtra State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B80288419', 'OM-34-LW-8384', 'UPSRTC (Uttar Pradesh State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B51464633', 'AF-37-IS-2567', 'GSRTC (Gujarat State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B74906110', 'BC-79-UE-8170', 'GSRTC (Gujarat State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B49648017', 'GW-52-SF-1921', 'TSRTC (Telangana State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B52287028', 'FU-25-NM-1666', 'HRTC (Himachal Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B76032911', 'BX-65-GG-3532', 'APSRTC (Andhra Pradesh State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B25785208', 'KC-34-LS-7450', 'KSRTC (Karnataka State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B55425466', 'FH-07-GP-0199', 'KSRTC (Karnataka State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B10331787', 'NH-14-TK-8514', 'HRTC (Himachal Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B46283161', 'DL-61-GA-7406', 'HRTC (Himachal Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B06702448', 'TS-61-QM-7265', 'BMTC (Bangalore Metropolitan Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B04659232', 'IG-05-PP-0486', 'UPSRTC (Uttar Pradesh State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B20042894', 'VT-04-LS-5372', 'TSRTC (Telangana State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B54065980', 'CZ-61-IY-5293', 'HRTC (Himachal Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B71391957', 'RL-18-WU-8685', 'TNSTC (Tamil Nadu State Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B91546778', 'UT-64-JO-8197', 'GSRTC (Gujarat State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B58284010', 'SU-88-JX-6969', 'TSRTC (Telangana State Road Transport Corporation)');
insert into Bus_Details (bus_id, bus_licence_number, bus_company) values ('B95717630', 'TJ-15-WZ-6164', 'MSRTC (Maharashtra State Road Transport Corporation)');




-- Bus_Class_Price

insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B55115617', 'Economy class', 555);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B87036206', 'bussiness class', 790);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B49927661', 'first class', 510);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B42785477', 'sleeper class', 500);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B35572505', 'premium class', 570);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B01659429', 'executive class', 570);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B44399161', 'tourist class', 510);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B41166217', 'luxury class', 250);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B19707733', 'Economy class', 570);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B02623047', 'bussiness class', 150);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B39190395', 'first class', 510);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B40194451', 'sleeper class', 460);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B80288419', 'premium class', 510);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B51464633', 'executive class', 680);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B74906110', 'tourist class', 400);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B49648017', 'luxury class', 390);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B52287028', 'Economy class', 600);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B76032911', 'bussiness class', 460);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B25785208', 'first class', 600);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B55425466', 'sleeper class', 555);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B10331787', 'premium class', 790);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B46283161', 'executive class', 690);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B06702448', 'tourist class', 690);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B04659232', 'luxury class', 500);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B20042894', 'Economy class', 390);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B54065980', 'bussiness class', 790);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B71391957', 'first class', 150);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B91546778', 'sleeper class', 690);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B58284010', 'premium class', 150);
insert into Bus_Class_Price (bus_ID, Bus_Class_Type, Bus_Class_Price) values ('B95717630', 'executive class', 555);





-- Place Details

insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Ahmedabad', 'Sabarmati Ashram', 'Autumn', '8:04 AM', '9:20 PM', 'Mountains');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Ahmedabad', 'Adalaj Stepwell', 'Summer', '11:30 AM', '9:39 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Ahmedabad', 'Kankaria Lake', 'Summer', '8:24 AM', '5:41 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Vadodara', 'Laxmi Vilas Palace', 'Autumn', '10:45 AM', '8:04 PM', 'Mountains');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Vadodara', 'Sayaji Baug', 'Summer', '11:25 AM', '8:32 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Vadodara', 'Champaner-Pavagadh Archaeological Park', 'Autumn', '8:17 AM', '8:21 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Surat', 'Dumas Beach', 'Monsoon', '10:53 AM', '9:42 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Surat', 'Surat Castle', 'Summer', '9:42 AM', '9:36 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Gujarat', 'Surat', 'Sardar Patel Museum', 'Winter', '10:10 AM', '5:11 PM', 'Mountains');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Jaipur', 'Amber Fort', 'Monsoon', '10:08 AM', '7:20 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Jaipur', 'City Palace', 'Summer', '10:43 AM', '9:26 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Jaipur', 'Jantar Mantar', 'Autumn', '11:14 AM', '5:17 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Udaipur', 'City Palace', 'Winter', '8:51 AM', '5:15 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Udaipur', 'Lake Pichola', 'Summer', '10:33 AM', '4:14 PM', 'Heritage Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Udaipur', 'Jag Mandir', 'Monsoon', '9:20 AM', '4:17 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Jaisalmer', 'Jaisalmer Fort', 'Autumn', '9:08 AM', '9:01 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Jaisalmer', 'Sam Sand Dunes', 'Winter', '9:07 AM', '4:05 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Rajasthan', 'Jaisalmer', 'Patwon Ki Haveli', 'Autumn', '10:16 AM', '7:09 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Panaji', 'Miramar Beach', 'Winter', '8:54 AM', '9:58 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Panaji', 'Fontainhas (Latin Quarter)', 'Summer', '11:24 AM', '7:22 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Panaji', 'Dona Paula', 'Monsoon', '11:29 AM', '5:45 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Calangute', 'Calangute Beach', 'Winter', '11:53 AM', '9:21 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Calangute', 'Baga Beach', 'Autumn', '8:18 AM', '4:01 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Calangute', 'Fort Aguada', 'Monsoon', '10:37 AM', '9:56 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Anjuna', 'Anjuna Beach', 'Monsoon', '11:14 AM', '4:35 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Anjuna', 'Anjuna Flea Market', 'Monsoon', '11:54 AM', '8:23 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Goa', 'Anjuna', 'Chapora Fort', 'Winter', '9:45 AM', '4:09 PM', 'Adventure Trip');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Mumbai', 'Gateway of India', 'Winter', '10:13 AM', '6:16 PM', 'Adventure Trip');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Mumbai', 'Marine Drive', 'Monsoon', '8:55 AM', '6:27 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Mumbai', 'Elephanta Caves', 'Winter', '8:48 AM', '6:30 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Pune', 'Shaniwar Wada', 'Monsoon', '10:11 AM', '9:52 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Pune', 'Aga Khan Palace', 'Summer', '9:10 AM', '6:44 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Pune', 'Sinhagad Fort', 'Winter', '10:25 AM', '8:06 PM', 'Adventure Trip');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Nashik', 'Sula Vineyards', 'Winter', '9:58 AM', '5:24 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Nashik', 'Trimbakeshwar Temple', 'Monsoon', '10:18 AM', '8:12 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Maharastra', 'Nashik', 'Pandavleni Caves', 'Monsoon', '11:49 AM', '5:58 PM', 'Mountains');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Hyderabad', 'Charminar', 'Winter', '10:57 AM', '5:36 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Hyderabad', 'Golconda Fort', 'Monsoon', '9:41 AM', '5:11 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Hyderabad', 'Hussain Sagar Lake', 'Monsoon', '11:12 AM', '7:43 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Warangal', 'Warangal Fort', 'Autumn', '11:28 AM', '5:54 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Warangal', 'Thousand Pillar Temple', 'Autumn', '10:37 AM', '6:30 PM', 'Mountains');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Warangal', 'Kakatiya Musical Garden', 'Summer', '8:20 AM', '6:55 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Secunderabad', 'Secunderabad Clock Tower', 'Summer', '10:01 AM', '9:59 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Secunderabad', 'Sanjeevaiah Park', 'Monsoon', '9:03 AM', '5:58 PM', 'Adventure Trip');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Telanga', 'Secunderabad', 'Snow World', 'Autumn', '10:24 AM', '9:51 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Lucknow', 'Bara Imambara', 'Monsoon', '10:02 AM', '7:45 PM', 'Heritage Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Lucknow', 'Chota Imambara', 'Winter', '11:49 AM', '6:00 PM', 'Mountains');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Lucknow', 'Rumi Darwaza', 'Autumn', '9:53 AM', '7:15 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Agra', 'Taj Mahal', 'Summer', '11:55 AM', '4:11 PM', 'Adventure Trip');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Agra', 'Agra Fort', 'Winter', '9:23 AM', '6:23 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Agra', 'Fatehpur Sikri', 'Autumn', '10:57 AM', '8:23 PM', 'Adventure Trip');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Varanasi', 'Dashashwamedh Ghat', 'Monsoon', '9:52 AM', '8:06 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Varanasi', 'Kashi Vishwanath Temple', 'Summer', '11:14 AM', '6:06 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttar Pradesh', 'Varanasi', 'Sarnath', 'Winter', '10:28 AM', '4:52 PM', 'Heritage Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Dehradun', 'Robbers Cave', 'Summer', '10:09 AM', '5:40 PM', 'Mountains');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Dehradun', 'Forest Research Institute', 'Monsoon', '9:36 AM', '6:11 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Dehradun', 'Mindrolling Monastery', 'Monsoon', '10:59 AM', '6:31 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Mussoorie', 'Kempty Falls', 'Monsoon', '8:32 AM', '9:48 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Mussoorie', 'Mall Road', 'Monsoon', '10:29 AM', '8:05 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Mussoorie', 'Gun Hill', 'Autumn', '11:28 AM', '7:09 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Nainital', 'Naini Lake', 'Summer', '9:13 AM', '8:21 PM', 'Beaches');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Nainital', 'Naina Devi Temple', 'Monsoon', '10:17 AM', '6:05 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Uttarakhand', 'Nainital', 'Snow View Point', 'Monsoon', '9:08 AM', '4:29 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Kochi', 'Fort Kochi', 'Summer', '10:54 AM', '9:54 PM', 'Natural Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Kochi', 'Mattancherry Palace', 'Winter', '11:37 AM', '8:39 PM', 'Heritage Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Kochi', 'Kerala Folklore Museum', 'Monsoon', '8:42 AM', '5:16 PM', 'Mountains');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Alappuzha', 'Alleppey Backwaters', 'Monsoon', '8:36 AM', '8:58 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Alappuzha', 'Alappuzha Beach', 'Monsoon', '10:08 AM', '4:57 PM', 'Adventure Trip');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Alappuzha', 'Vembanad Lake', 'Summer', '8:24 AM', '7:27 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Munnar', 'Eravikulam National Park', 'Summer', '8:46 AM', '6:57 PM', 'Art and Craft');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Munnar', 'Mattupetty Dam', 'Winter', '9:34 AM', '7:33 PM', 'Religious Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Kerala', 'Munnar', 'Tea Gardens', 'Autumn', '9:26 AM', '7:42 PM', 'Heritage Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Arunachal Pradesh', 'Itanagar', 'Ita Fort', 'Monsoon', '9:47 AM', '9:21 PM', 'Heritage Sites');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Arunachal Pradesh', 'Itanagar', 'Ganga Lake', 'Monsoon', '9:54 AM', '9:24 PM', 'Wildlife Sanctuaries');
insert into Place_Details (Country, State, City, Place, Season, Opening_Time, Closing_Time, Category) values ('India', 'Arunachal Pradesh', 'Itanagar', 'Jawaharlal Nehru Museum', 'Summer', '9:39 AM', '7:19 PM', 'Religious Sites');
